utterance_id,text,label,split,Dialogue_ID,Utterance_ID,audio_path,video_embedding_path,state_path,has_text,has_audio,has_video,state_source
d1024_u7,"Now, I’m gonna say a word and then you say the first thing that comes to mind.",neutral,train,1024,7,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1024_utt7.wav,data\processed\MELD_video_embeddings_arcface\train\dia1024_utt7.npy,data/processed/MELD_state_embeddings_fixed\d1024_u7.npy,True,True,False,text_audio
d1024_u8,I can do that.,neutral,train,1024,8,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1024_utt8.wav,data\processed\MELD_video_embeddings_arcface\train\dia1024_utt8.npy,data/processed/MELD_state_embeddings_fixed\d1024_u8.npy,True,True,False,text_audio
d1024_u9,Okay! Here we go. Pillow.,neutral,train,1024,9,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1024_utt9.wav,data\processed\MELD_video_embeddings_arcface\train\dia1024_utt9.npy,data/processed/MELD_state_embeddings_fixed\d1024_u9.npy,True,True,False,text_audio
d1024_u10,Fight.,neutral,train,1024,10,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1024_utt10.wav,data\processed\MELD_video_embeddings_arcface\train\dia1024_utt10.npy,data/processed/MELD_state_embeddings_fixed\d1024_u10.npy,True,True,False,text_audio
d1024_u11,Very good! Okay. G.,happy,train,1024,11,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1024_utt11.wav,data\processed\MELD_video_embeddings_arcface\train\dia1024_utt11.npy,data/processed/MELD_state_embeddings_fixed\d1024_u11.npy,True,True,False,text_audio
d1024_u12,String?,neutral,train,1024,12,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1024_utt12.wav,data\processed\MELD_video_embeddings_arcface\train\dia1024_utt12.npy,data/processed/MELD_state_embeddings_fixed\d1024_u12.npy,True,True,False,text_audio
d1024_u13,"Excellent! Okay umm, doggy.",happy,train,1024,13,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1024_utt13.wav,data\processed\MELD_video_embeddings_arcface\train\dia1024_utt13.npy,data/processed/MELD_state_embeddings_fixed\d1024_u13.npy,True,True,False,text_audio
d1024_u14,Kitten?,neutral,train,1024,14,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1024_utt14.wav,data\processed\MELD_video_embeddings_arcface\train\dia1024_utt14.npy,data/processed/MELD_state_embeddings_fixed\d1024_u14.npy,True,True,False,text_audio
d1024_u15,"Ooh, sorry! No-no-no, so close though, but—bye-bye!",sad,train,1024,15,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1024_utt15.wav,data\processed\MELD_video_embeddings_arcface\train\dia1024_utt15.npy,data/processed/MELD_state_embeddings_fixed\d1024_u15.npy,True,True,False,text_audio
d1025_u2,"Monica, leave him alone",angry,train,1025,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1025_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia1025_utt2.npy,data/processed/MELD_state_embeddings_fixed\d1025_u2.npy,True,True,False,text_audio
d1025_u3,Will you hurry up?,sad,train,1025,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1025_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia1025_utt3.npy,data/processed/MELD_state_embeddings_fixed\d1025_u3.npy,True,True,False,text_audio
d1025_u5,And that they’re going to be drinking alot!,angry,train,1025,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1025_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia1025_utt5.npy,data/processed/MELD_state_embeddings_fixed\d1025_u5.npy,True,True,False,text_audio
d1025_u6,"No, I did, but tell me again, because it’s so romantic.",neutral,train,1025,6,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1025_utt6.wav,data\processed\MELD_video_embeddings_arcface\train\dia1025_utt6.npy,data/processed/MELD_state_embeddings_fixed\d1025_u6.npy,True,True,False,text_audio
d1025_u7,Well you’re whippin’ so slow! Can’t you do it any faster?,angry,train,1025,7,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1025_utt7.wav,data\processed\MELD_video_embeddings_arcface\train\dia1025_utt7.npy,data/processed/MELD_state_embeddings_fixed\d1025_u7.npy,True,True,False,text_audio
d1025_u8,Joey!,angry,train,1025,8,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1025_utt8.wav,data\processed\MELD_video_embeddings_arcface\train\dia1025_utt8.npy,data/processed/MELD_state_embeddings_fixed\d1025_u8.npy,True,True,False,text_audio
d1025_u9,Come on!,angry,train,1025,9,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1025_utt9.wav,data\processed\MELD_video_embeddings_arcface\train\dia1025_utt9.npy,data/processed/MELD_state_embeddings_fixed\d1025_u9.npy,True,True,False,text_audio
d1025_u10,"I don’t wanna make any mistakes, alright?",angry,train,1025,10,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1025_utt10.wav,data\processed\MELD_video_embeddings_arcface\train\dia1025_utt10.npy,data/processed/MELD_state_embeddings_fixed\d1025_u10.npy,True,True,False,text_audio
d1025_u12,"So why don’t you just let me worry about making the trifle and you just worry about eating it, alright?",neutral,train,1025,12,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1025_utt12.wav,data\processed\MELD_video_embeddings_arcface\train\dia1025_utt12.npy,data/processed/MELD_state_embeddings_fixed\d1025_u12.npy,True,True,False,text_audio
d1025_u13,Oh I am!,happy,train,1025,13,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1025_utt13.wav,data\processed\MELD_video_embeddings_arcface\train\dia1025_utt13.npy,data/processed/MELD_state_embeddings_fixed\d1025_u13.npy,True,True,False,text_audio
d1025_u14,"Ross, if you don’t tell them, then I will!",angry,train,1025,14,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1025_utt14.wav,data\processed\MELD_video_embeddings_arcface\train\dia1025_utt14.npy,data/processed/MELD_state_embeddings_fixed\d1025_u14.npy,True,True,False,text_audio
d1025_u15,"Okay, fine!",angry,train,1025,15,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1025_utt15.wav,data\processed\MELD_video_embeddings_arcface\train\dia1025_utt15.npy,data/processed/MELD_state_embeddings_fixed\d1025_u15.npy,True,True,False,text_audio
d1025_u16,Ross! Can I talk to you for a second?,neutral,train,1025,16,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1025_utt16.wav,data\processed\MELD_video_embeddings_arcface\train\dia1025_utt16.npy,data/processed/MELD_state_embeddings_fixed\d1025_u16.npy,True,True,False,text_audio
d1025_u17,"Oh, uh, can it wait a second Joey? I have to tell my parents something. No it can’t? Okay.",neutral,train,1025,17,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1025_utt17.wav,data\processed\MELD_video_embeddings_arcface\train\dia1025_utt17.npy,data/processed/MELD_state_embeddings_fixed\d1025_u17.npy,True,True,False,text_audio
d1026_u0,You are so cute! How did you get to be so cute?,happy,train,1026,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1026_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia1026_utt0.npy,data/processed/MELD_state_embeddings_fixed\d1026_u0.npy,True,True,False,text_audio
d1026_u1,"Well, my Grandfather was Swedish and my Grandmother was actually a tiny little bunny.",happy,train,1026,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1026_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia1026_utt1.npy,data/processed/MELD_state_embeddings_fixed\d1026_u1.npy,True,True,False,text_audio
d1026_u2,"Okay, now you're even cuter!!",happy,train,1026,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1026_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia1026_utt2.npy,data/processed/MELD_state_embeddings_fixed\d1026_u2.npy,True,True,False,text_audio
d1026_u3,Y'know that is a popular opinion today I must say.,neutral,train,1026,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1026_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia1026_utt3.npy,data/processed/MELD_state_embeddings_fixed\d1026_u3.npy,True,True,False,text_audio
d1026_u7,I'm telling you I think Phoebe thinks I'm foxy.,happy,train,1026,7,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1026_utt7.wav,data\processed\MELD_video_embeddings_arcface\train\dia1026_utt7.npy,data/processed/MELD_state_embeddings_fixed\d1026_u7.npy,True,True,False,text_audio
d1026_u8,That's not possible!,happy,train,1026,8,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1026_utt8.wav,data\processed\MELD_video_embeddings_arcface\train\dia1026_utt8.npy,data/processed/MELD_state_embeddings_fixed\d1026_u8.npy,True,True,False,text_audio
d1026_u10,"I'm sorry it's just, Phoebe just always thought you were, you were charming in a, in a sexless kind of way.",happy,train,1026,10,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1026_utt10.wav,data\processed\MELD_video_embeddings_arcface\train\dia1026_utt10.npy,data/processed/MELD_state_embeddings_fixed\d1026_u10.npy,True,True,False,text_audio
d1026_u11,"Oh, y'know I-I can't hear that enough.",angry,train,1026,11,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1026_utt11.wav,data\processed\MELD_video_embeddings_arcface\train\dia1026_utt11.npy,data/processed/MELD_state_embeddings_fixed\d1026_u11.npy,True,True,False,text_audio
d1026_u12,"I'm sorry, I think that you just misunderstood her.",sad,train,1026,12,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1026_utt12.wav,data\processed\MELD_video_embeddings_arcface\train\dia1026_utt12.npy,data/processed/MELD_state_embeddings_fixed\d1026_u12.npy,True,True,False,text_audio
d1026_u13,"No, I didn't misunderstand, okay? She was all over me! She touched my bicep for crying out loud!",angry,train,1026,13,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1026_utt13.wav,data\processed\MELD_video_embeddings_arcface\train\dia1026_utt13.npy,data/processed/MELD_state_embeddings_fixed\d1026_u13.npy,True,True,False,text_audio
d1026_u15,Well it's not flexed right now!,angry,train,1026,15,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1026_utt15.wav,data\processed\MELD_video_embeddings_arcface\train\dia1026_utt15.npy,data/processed/MELD_state_embeddings_fixed\d1026_u15.npy,True,True,False,text_audio
d1027_u0,It's Phoebe.,neutral,train,1027,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1027_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia1027_utt0.npy,data/processed/MELD_state_embeddings_fixed\d1027_u0.npy,True,True,False,text_audio
d1027_u1,"Umm, well I sorta have some bad news, can I come in?",sad,train,1027,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1027_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia1027_utt1.npy,data/processed/MELD_state_embeddings_fixed\d1027_u1.npy,True,True,False,text_audio
d1027_u2,"Umm, well, umm Grandma died.",sad,train,1027,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1027_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia1027_utt2.npy,data/processed/MELD_state_embeddings_fixed\d1027_u2.npy,True,True,False,text_audio
d1027_u3,"No, she just died today! Okay, umm, we're having a memorial service tomorrow.",sad,train,1027,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1027_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia1027_utt3.npy,data/processed/MELD_state_embeddings_fixed\d1027_u3.npy,True,True,False,text_audio
d1027_u4,No you didn't!,happy,train,1027,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1027_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia1027_utt4.npy,data/processed/MELD_state_embeddings_fixed\d1027_u4.npy,True,True,False,text_audio
d1027_u5,"Well, lots of people! Look, are you coming to memorial service or not?",angry,train,1027,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1027_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia1027_utt5.npy,data/processed/MELD_state_embeddings_fixed\d1027_u5.npy,True,True,False,text_audio
d1028_u0,"anyway, his name is Allan and we’ve been going out for three years.",neutral,train,1028,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1028_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia1028_utt0.npy,data/processed/MELD_state_embeddings_fixed\d1028_u0.npy,True,True,False,text_audio
d1028_u1,He was my first client when I became a party planner.,neutral,train,1028,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1028_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia1028_utt1.npy,data/processed/MELD_state_embeddings_fixed\d1028_u1.npy,True,True,False,text_audio
d1028_u2,He was planning a party for his girlfriend at the time.,neutral,train,1028,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1028_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia1028_utt2.npy,data/processed/MELD_state_embeddings_fixed\d1028_u2.npy,True,True,False,text_audio
d1028_u3,Oh well.,neutral,train,1028,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1028_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia1028_utt3.npy,data/processed/MELD_state_embeddings_fixed\d1028_u3.npy,True,True,False,text_audio
d1028_u4,And he was Theta Beta Pi at Syracuse.,neutral,train,1028,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1028_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia1028_utt4.npy,data/processed/MELD_state_embeddings_fixed\d1028_u4.npy,True,True,False,text_audio
d1028_u5,"Oh. Oh, that’s great!",happy,train,1028,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1028_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia1028_utt5.npy,data/processed/MELD_state_embeddings_fixed\d1028_u5.npy,True,True,False,text_audio
d1029_u1,"Well y’know, we would umm, repeat everything the other said, or uh, we’d jump out of closets to scare each other, or switch the sugar for the salt so they’d put salt on their cereal.",neutral,train,1029,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1029_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia1029_utt1.npy,data/processed/MELD_state_embeddings_fixed\d1029_u1.npy,True,True,False,text_audio
d1029_u2,That’s a good one.,happy,train,1029,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1029_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia1029_utt2.npy,data/processed/MELD_state_embeddings_fixed\d1029_u2.npy,True,True,False,text_audio
d1029_u4,"Yeah, you’re funny.",happy,train,1029,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1029_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia1029_utt4.npy,data/processed/MELD_state_embeddings_fixed\d1029_u4.npy,True,True,False,text_audio
d1029_u6,Oh thank God!,happy,train,1029,6,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1029_utt6.wav,data\processed\MELD_video_embeddings_arcface\train\dia1029_utt6.npy,data/processed/MELD_state_embeddings_fixed\d1029_u6.npy,True,True,False,text_audio
d1029_u7,"Well hey, I’ve got a ton of these!",happy,train,1029,7,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1029_utt7.wav,data\processed\MELD_video_embeddings_arcface\train\dia1029_utt7.npy,data/processed/MELD_state_embeddings_fixed\d1029_u7.npy,True,True,False,text_audio
d1029_u8,"Umm, oh here—Do you want a good one?",neutral,train,1029,8,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1029_utt8.wav,data\processed\MELD_video_embeddings_arcface\train\dia1029_utt8.npy,data/processed/MELD_state_embeddings_fixed\d1029_u8.npy,True,True,False,text_audio
d1029_u9,"Umm, you uh, you take a quarter, take a quarter and, and you blacken the edge.",neutral,train,1029,9,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1029_utt9.wav,data\processed\MELD_video_embeddings_arcface\train\dia1029_utt9.npy,data/processed/MELD_state_embeddings_fixed\d1029_u9.npy,True,True,False,text_audio
d1029_u10,Right?,neutral,train,1029,10,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1029_utt10.wav,data\processed\MELD_video_embeddings_arcface\train\dia1029_utt10.npy,data/processed/MELD_state_embeddings_fixed\d1029_u10.npy,True,True,False,text_audio
d1029_u11,"And then you say to person, I bet you can’t roll this quarter from your forehead to your chin without it leaving your face.",neutral,train,1029,11,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1029_utt11.wav,data\processed\MELD_video_embeddings_arcface\train\dia1029_utt11.npy,data/processed/MELD_state_embeddings_fixed\d1029_u11.npy,True,True,False,text_audio
d1029_u12,"And then when they do it, they’re left with a big black pencil line right down the center of their face.",neutral,train,1029,12,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1029_utt12.wav,data\processed\MELD_video_embeddings_arcface\train\dia1029_utt12.npy,data/processed/MELD_state_embeddings_fixed\d1029_u12.npy,True,True,False,text_audio
d1029_u13,Can I do it to you?,neutral,train,1029,13,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1029_utt13.wav,data\processed\MELD_video_embeddings_arcface\train\dia1029_utt13.npy,data/processed/MELD_state_embeddings_fixed\d1029_u13.npy,True,True,False,text_audio
d1029_u14,"Yeah, I-I-I-I’m funny Ben, but I’m not stupid. Okay?",happy,train,1029,14,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1029_utt14.wav,data\processed\MELD_video_embeddings_arcface\train\dia1029_utt14.npy,data/processed/MELD_state_embeddings_fixed\d1029_u14.npy,True,True,False,text_audio
d1030_u0,Chloe? Hi..,neutral,train,1030,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1030_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia1030_utt0.npy,data/processed/MELD_state_embeddings_fixed\d1030_u0.npy,True,True,False,text_audio
d1030_u1,Is this about me taking your watch?,sad,train,1030,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1030_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia1030_utt1.npy,data/processed/MELD_state_embeddings_fixed\d1030_u1.npy,True,True,False,text_audio
d1030_u3,"I’m sorry, I do that.",sad,train,1030,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1030_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia1030_utt3.npy,data/processed/MELD_state_embeddings_fixed\d1030_u3.npy,True,True,False,text_audio
d1030_u4,"Just you keep it, listen did you, did you tell anyone about us?",sad,train,1030,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1030_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia1030_utt4.npy,data/processed/MELD_state_embeddings_fixed\d1030_u4.npy,True,True,False,text_audio
d1030_u5,"Oh no. I feel it isn’t really anybody’s business, y'know.",neutral,train,1030,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1030_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia1030_utt5.npy,data/processed/MELD_state_embeddings_fixed\d1030_u5.npy,True,True,False,text_audio
d1031_u0,"Oh, one other thing. Hoshi thinks that you being ringside may have affected my concentration.",neutral,train,1031,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1031_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia1031_utt0.npy,data/processed/MELD_state_embeddings_fixed\d1031_u0.npy,True,True,False,text_audio
d1031_u1,Yeah. That-that was the problem.,neutral,train,1031,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1031_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia1031_utt1.npy,data/processed/MELD_state_embeddings_fixed\d1031_u1.npy,True,True,False,text_audio
d1031_u2,"Excuse me, Doug?  Hey there sports fan!!",happy,train,1031,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1031_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia1031_utt2.npy,data/processed/MELD_state_embeddings_fixed\d1031_u2.npy,True,True,False,text_audio
d1031_u3,Bing! You got those numbers for me?,happy,train,1031,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1031_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia1031_utt3.npy,data/processed/MELD_state_embeddings_fixed\d1031_u3.npy,True,True,False,text_audio
d1032_u0,So you still in touch with anyone from high school?,neutral,train,1032,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1032_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia1032_utt0.npy,data/processed/MELD_state_embeddings_fixed\d1032_u0.npy,True,True,False,text_audio
d1032_u1,"Umm. Well, there’s Rachel, and umm, I think that’s it. How bout you?",neutral,train,1032,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1032_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia1032_utt1.npy,data/processed/MELD_state_embeddings_fixed\d1032_u1.npy,True,True,False,text_audio
d1032_u2,"Oh yeah, I still hang with Simmons and Zana, y'know.",neutral,train,1032,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1032_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia1032_utt2.npy,data/processed/MELD_state_embeddings_fixed\d1032_u2.npy,True,True,False,text_audio
d1032_u3,I see Spindler a lot.,neutral,train,1032,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1032_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia1032_utt3.npy,data/processed/MELD_state_embeddings_fixed\d1032_u3.npy,True,True,False,text_audio
d1032_u4,"Devane, Kelly, and I run into Goldie from time to time.",neutral,train,1032,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1032_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia1032_utt4.npy,data/processed/MELD_state_embeddings_fixed\d1032_u4.npy,True,True,False,text_audio
d1032_u5,"Stick, Brown, Sulkov, McGuire, J.T., Beardsley.",neutral,train,1032,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1032_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia1032_utt5.npy,data/processed/MELD_state_embeddings_fixed\d1032_u5.npy,True,True,False,text_audio
d1032_u6,Is that all?,neutral,train,1032,6,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1032_utt6.wav,data\processed\MELD_video_embeddings_arcface\train\dia1032_utt6.npy,data/processed/MELD_state_embeddings_fixed\d1032_u6.npy,True,True,False,text_audio
d1032_u7,"Ehh, y'know after high school, you just kinda lose touch. Oh yeah! I ran into Richard Dorfman.",happy,train,1032,7,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1032_utt7.wav,data\processed\MELD_video_embeddings_arcface\train\dia1032_utt7.npy,data/processed/MELD_state_embeddings_fixed\d1032_u7.npy,True,True,False,text_audio
d1032_u9,"Not so good, Simmons and I gave him a wedgie.",neutral,train,1032,9,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1032_utt9.wav,data\processed\MELD_video_embeddings_arcface\train\dia1032_utt9.npy,data/processed/MELD_state_embeddings_fixed\d1032_u9.npy,True,True,False,text_audio
d1032_u10,Isn’t he an architect now?,neutral,train,1032,10,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1032_utt10.wav,data\processed\MELD_video_embeddings_arcface\train\dia1032_utt10.npy,data/processed/MELD_state_embeddings_fixed\d1032_u10.npy,True,True,False,text_audio
d1032_u11,"Yeah, they still wear underwear.",neutral,train,1032,11,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1032_utt11.wav,data\processed\MELD_video_embeddings_arcface\train\dia1032_utt11.npy,data/processed/MELD_state_embeddings_fixed\d1032_u11.npy,True,True,False,text_audio
d1033_u0,So the Porsche guy took his car back.,neutral,train,1033,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1033_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia1033_utt0.npy,data/processed/MELD_state_embeddings_fixed\d1033_u0.npy,True,True,False,text_audio
d1033_u1,But you found the keys to his clothes?,neutral,train,1033,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1033_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia1033_utt1.npy,data/processed/MELD_state_embeddings_fixed\d1033_u1.npy,True,True,False,text_audio
d1033_u2,"No. No, I just uh, I just loved the way it feels when everybody thinks I own a Porsche.",happy,train,1033,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1033_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia1033_utt2.npy,data/processed/MELD_state_embeddings_fixed\d1033_u2.npy,True,True,False,text_audio
d1034_u0,"Hey, Mon, I was just doing the dishes!",neutral,train,1034,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1034_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia1034_utt0.npy,data/processed/MELD_state_embeddings_fixed\d1034_u0.npy,True,True,False,text_audio
d1034_u1,Hey!,happy,train,1034,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1034_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia1034_utt1.npy,data/processed/MELD_state_embeddings_fixed\d1034_u1.npy,True,True,False,text_audio
d1035_u0,What about me?! You-you just said I could!,angry,train,1035,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1035_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia1035_utt0.npy,data/processed/MELD_state_embeddings_fixed\d1035_u0.npy,True,True,False,text_audio
d1035_u1,"I’m not even getting married! Okay, this is a question for science fiction writers!",neutral,train,1035,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1035_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia1035_utt1.npy,data/processed/MELD_state_embeddings_fixed\d1035_u1.npy,True,True,False,text_audio
d1035_u2,I can’t believe you’re not picking me.,angry,train,1035,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1035_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia1035_utt2.npy,data/processed/MELD_state_embeddings_fixed\d1035_u2.npy,True,True,False,text_audio
d1035_u3,"Hey, how can it",neutral,train,1035,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1035_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia1035_utt3.npy,data/processed/MELD_state_embeddings_fixed\d1035_u3.npy,True,True,False,text_audio
d1035_u4,I’m not even… I’m not even,neutral,train,1035,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1035_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia1035_utt4.npy,data/processed/MELD_state_embeddings_fixed\d1035_u4.npy,True,True,False,text_audio
d1035_u5,"Fine, y’know what, that’s it. From now on, Joey, I want you to be my best man.",angry,train,1035,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1035_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia1035_utt5.npy,data/processed/MELD_state_embeddings_fixed\d1035_u5.npy,True,True,False,text_audio
d1035_u6,Yes!  Shame about you man.,happy,train,1035,6,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1035_utt6.wav,data\processed\MELD_video_embeddings_arcface\train\dia1035_utt6.npy,data/processed/MELD_state_embeddings_fixed\d1035_u6.npy,True,True,False,text_audio
d1036_u0,Hey-hey! Stanley! Hey-hey! You're leading man is here! Let's get to work.,happy,train,1036,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia1036_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia1036_utt0.npy,data/processed/MELD_state_embeddings_fixed\d1036_u0.npy,True,True,False,text_audio
